r,l,t
2.83,14,26.204161
2.83,16,26.214831
2.79,12,26.223151
2.79,12,26.231316
2.79,16,26.241906
2.79,12,26.250043
2.79,12,26.258131
2.79,14,26.267483
0.21,18,26.281955
0.36,14,26.291396
2.83,12,26.299442
0.35,14,26.308798
2.79,14,26.318163
2.79,12,26.331509
2.83,12,26.343133
0.32,14,26.353364
2.79,14,26.363034
2.79,12,26.375967
0.26,32,26.40967
2.83,14,26.423729
2.79,14,26.43748
2.83,12,26.45154
0.29,14,26.466766
2.79,12,26.479951
0.3,28,26.507429
2.79,12,26.52014
0.27,16,26.537118
0.27,14,26.552778
2.79,18,26.572046
2.79,14,26.586365
2.79,14,26.601914
2.79,12,26.620959
0.33,24,26.646389
2.83,14,26.661627
0.23,14,26.677411
2.83,12,26.694917
2.83,14,26.709792
2.83,12,26.7228
2.83,14,26.73773
2.79,20,26.758582
2.83,16,26.77572
0.23,18,26.794962
0.27,26,26.821868
2.79,12,26.834888
0.32,16,26.851728
0.3,26,26.879241
2.79,12,26.897542
2.79,12,26.910006
2.79,14,26.924998
0.27,16,26.942048
2.83,12,26.954373
0.27,30,27.016025
2.79,12,27.029397
0.29,16,27.046828
2.79,12,27.059707
2.79,12,27.073225
2.79,14,27.087671
2.79,14,27.102697
2.79,14,27.117403
2.83,12,27.129999
0.3,32,27.164122
2.83,14,27.179567
2.79,12,27.20477
0.31,14,27.232585
2.79,12,27.245711
2.79,12,27.258403
2.83,12,27.272224
0.31,14,27.287966
2.83,22,27.310287
2.79,12,27.323376
0.27,20,27.344726
2.83,14,27.360246
2.83,12,27.373542
0.3,18,27.392804
2.79,12,27.404871
0.32,16,27.421931
2.83,12,27.453943
2.83,14,27.475395
2.83,12,27.499108
2.83,24,27.523328
0.27,22,27.546286
2.83,12,27.558784
2.79,12,27.571226
0.25,14,27.585902
0.29,14,27.601351
2.79,12,27.613544
2.79,14,28.588971
