r,l,t
3.74,35,30.942136
3.84,35,30.963303
4.73,35,30.982586
3.8,35,31.675257
4.35,35,31.691003
3.14,35,31.706433
3.02,35,31.722107
3.95,35,31.73771
3.8,35,31.753347
4.21,35,31.782235
3.24,35,31.797948
3.76,35,31.813525
3.24,35,31.829337
3.48,35,31.845602
2.2,35,31.864625
3.53,35,31.883204
4.1,35,31.902751
3.27,35,31.919088
4.09,35,31.934945
3.9,35,31.951141
3.75,35,31.967415
3.35,35,31.983115
4.22,35,31.99895
3.75,35,32.014638
3.69,35,32.030947
2.75,35,32.047032
4.26,35,32.062917
2.6,35,32.10464
3.69,35,32.129318
4.1,35,32.155129
3.16,35,32.186923
3.83,35,32.211045
3.81,35,32.23521
4.22,35,32.259315
2.91,35,32.281382
3.45,35,32.306578
3.07,35,32.324189
3.52,35,32.35354
4.53,35,32.369556
3.54,35,32.389818
3.8,35,32.405328
3.62,35,32.421224
3.57,35,32.437699
4.05,35,32.455044
3.34,35,32.472909
3.8,35,32.4937
3.33,35,32.509909
3.9,35,32.529347
4.32,35,32.545563
3.12,35,32.562006
2.72,35,32.577803
3.8,35,32.593688
3.68,35,32.60997
3.46,35,32.626631
4.0,35,32.653039
3.58,35,32.677297
3.09,35,32.702938
3.56,35,32.735884
4.21,35,32.762224
2.14,35,32.786322
3.13,35,32.809379
3.76,35,32.839372
3.17,35,34.27353
3.65,35,34.315036
3.93,35,34.347363
3.25,35,34.376341
4.73,35,34.405451
4.44,35,34.426769
2.81,35,34.449214
3.61,35,34.464669
3.24,35,34.484386
3.59,35,34.500388
3.34,35,34.516329
2.38,35,34.533659
3.94,35,34.549679
3.9,35,34.565789
4.3,35,34.583495
2.83,35,34.59934
3.11,35,34.619565
3.38,35,34.635888
2.96,35,34.65194
4.22,35,34.667567
4.22,35,34.683196
3.48,35,34.702327
4.0,35,34.717938
3.27,35,34.733886
2.97,35,34.751136
3.39,35,34.766663
3.04,35,34.782656
3.45,35,34.798865
4.06,35,34.814756
4.03,35,34.831053
3.98,35,34.847058
3.56,35,34.862962
2.98,35,34.892263
3.52,35,34.911936
4.4,35,34.93263
3.92,35,34.948469
3.37,35,34.965686
3.68,35,34.984645
3.27,35,35.000684
4.22,35,35.016636
3.86,35,35.037034
3.19,35,35.05394
3.04,35,35.071636
4.14,35,35.088
2.91,35,35.107073
3.47,35,35.126766
3.4,35,35.142871
4.03,35,35.158685
3.73,35,35.175441
3.58,35,35.19132
3.19,35,35.207344
3.63,35,35.227376
2.97,35,35.246318
3.4,35,35.26669
3.58,35,35.282918
1.89,35,35.29902
3.0,35,35.315598
3.31,35,35.33439
