r,l,t
2.83,14,34.033321
2.83,12,34.04161
2.79,12,34.049804
2.79,12,34.058042
2.83,12,34.066294
2.83,12,34.074556
2.79,12,34.083249
2.79,14,34.092812
2.79,14,34.102372
2.83,14,34.111878
2.83,12,34.120234
2.83,14,34.129815
0.27,16,34.140608
2.83,12,34.148816
2.79,14,34.158563
2.79,12,34.16865
2.79,12,34.177533
2.83,14,34.187036
2.83,12,34.195329
2.79,12,34.203584
2.83,12,34.211884
0.31,14,34.221467
0.28,26,34.23904
0.28,26,34.256011
2.79,12,34.264393
2.79,12,34.27308
2.83,12,34.281335
2.79,12,34.28954
2.79,12,34.29804
2.83,16,34.308758
0.23,16,34.319526
2.79,14,34.329028
2.83,12,34.337353
2.79,12,34.345815
2.79,18,34.357918
0.36,14,34.367712
2.79,24,34.383929
2.79,14,34.393473
2.83,12,34.401764
2.83,12,34.410346
2.79,12,34.418684
2.83,12,34.42689
2.79,12,34.463322
2.83,14,34.473022
0.3,20,34.486195
2.83,12,34.49441
2.83,12,34.505552
2.79,12,34.513937
0.33,20,34.527317
2.83,14,34.536868
2.79,12,34.545076
2.79,12,34.553528
2.79,16,34.564643
2.79,12,34.573505
2.79,12,34.581941
2.83,12,34.590447
2.79,12,34.598903
2.83,14,34.608725
2.79,12,34.617057
2.83,12,34.625298
2.83,12,34.633589
2.79,14,34.643042
0.33,30,34.666674
0.35,32,34.692494
0.31,16,34.70364
2.83,14,34.713516
2.83,12,34.721808
2.83,12,34.729957
0.28,20,34.743116
2.79,12,34.751222
2.83,14,34.760596
2.83,12,34.768837
2.79,14,34.778271
2.79,14,34.78782
0.23,14,34.797115
2.79,16,34.807775
0.28,18,34.819538
2.79,12,34.827657
2.83,12,34.835818
2.83,12,34.843961
2.83,12,34.852118
2.79,16,34.86269
2.83,12,34.870812
2.83,14,34.880522
2.79,12,34.888625
2.83,12,34.900598
2.79,12,35.905186
2.79,12,35.913527
2.79,12,35.921818
2.83,12,35.9307
2.83,12,35.938978
2.83,12,35.947158
2.79,12,35.95566
2.79,16,35.967009
2.79,12,35.97562
0.32,14,35.985037
2.79,12,35.993313
2.79,12,36.001485
2.83,12,36.009568
2.83,12,36.017707
2.83,12,36.025819
2.79,14,36.035195
2.79,12,36.043347
2.83,18,36.055164
2.79,12,36.063328
0.32,14,36.072917
2.83,14,36.082329
2.79,12,36.090806
2.83,12,36.099096
2.79,12,36.107229
2.83,12,36.115346
2.79,12,36.123611
0.31,14,36.133035
0.31,16,36.143706
2.79,12,36.151784
2.79,14,36.171715
2.79,12,36.179948
2.79,12,36.18851
0.29,14,36.197851
2.79,14,36.207247
2.79,12,36.21548
2.79,12,36.223615
2.83,12,36.231786
2.83,16,36.24237
2.79,14,36.253761
0.27,16,36.264737
